Season,TeamID,adj_o,adj_d,luck,rank,adj_em
2018,1146,106.0,109.6,-0.014,201,-3.63
2018,1146,106.0,109.6,-0.014,201,-3.63
2018,1146,106.0,109.6,-0.014,201,-3.63
2018,1249,102.1,105.7,-0.051,202,-3.66
2018,1227,100.8,104.5,-0.013,203,-3.67
2018,1384,107.4,111.1,0.04,204,-3.71
2018,1384,107.4,111.1,0.04,204,-3.71
2018,1384,107.4,111.1,0.04,204,-3.71
2018,1384,107.4,111.1,0.04,204,-3.71
2018,1454,100.1,103.8,-0.023,205,-3.75
2018,1176,103.0,106.9,0.026,206,-3.82
2018,1111,103.7,107.7,-0.026,207,-4.02
2018,1269,106.6,110.7,-0.013,208,-4.05
2018,1157,102.0,106.1,-0.052,209,-4.06
2018,1157,102.0,106.1,-0.052,209,-4.06
2018,1157,102.0,106.1,-0.052,209,-4.06
2018,1157,102.0,106.1,-0.052,209,-4.06
2018,1159,105.3,109.4,0.044,210,-4.11
2018,1193,102.3,106.5,0.051,211,-4.21
2018,1358,102.1,106.6,0.025,212,-4.53
2018,1245,102.3,107.0,0.066,213,-4.63
2018,1216,102.6,107.4,0.068,214,-4.81
2018,1389,95.9,100.7,-0.037,215,-4.83
2018,1264,99.6,104.4,-0.007,216,-4.84
2018,1379,105.7,110.6,0.037,217,-4.89
2018,1379,105.7,110.6,0.037,217,-4.89
2018,1379,105.7,110.6,0.037,217,-4.89
2018,1379,105.7,110.6,0.037,217,-4.89
2018,1399,98.8,103.9,0.118,218,-5.14
2018,1399,98.8,103.9,0.118,218,-5.14
2018,1399,98.8,103.9,0.118,218,-5.14
2018,1399,98.8,103.9,0.118,218,-5.14
2018,1206,102.3,107.5,0.117,219,-5.17
2018,1206,102.3,107.5,0.117,219,-5.17
2018,1206,102.3,107.5,0.117,219,-5.17
2018,1206,102.3,107.5,0.117,219,-5.17
2018,1375,97.1,102.5,-0.033,220,-5.33
2018,1375,97.1,102.5,-0.033,220,-5.33
2018,1375,97.1,102.5,-0.033,220,-5.33
2018,1375,97.1,102.5,-0.033,220,-5.33
2018,1258,107.8,113.3,0.012,221,-5.46
2018,1258,107.8,113.3,0.012,221,-5.46
2018,1258,107.8,113.3,0.012,221,-5.46
2018,1258,107.8,113.3,0.012,221,-5.46
2018,1226,103.6,109.0,-0.005,222,-5.47
2018,1419,101.0,106.5,0.047,223,-5.49
2018,1392,96.9,102.4,0.009,224,-5.53
2018,1392,96.9,102.4,0.009,224,-5.53
2018,1392,96.9,102.4,0.009,224,-5.53
2018,1392,96.9,102.4,0.009,224,-5.53
2018,1161,102.9,108.5,0.037,225,-5.55
2018,1338,99.2,104.8,0.007,226,-5.6
2018,1144,104.6,110.3,-0.069,227,-5.66
2018,1402,100.1,105.7,0.003,228,-5.69
2018,1298,98.9,104.6,0.095,229,-5.76
2018,1331,106.4,112.3,-0.033,230,-5.91
2018,1331,106.4,112.3,-0.033,230,-5.91
2018,1331,106.4,112.3,-0.033,230,-5.91
2018,1331,106.4,112.3,-0.033,230,-5.91
2018,1291,104.1,110.2,0.029,231,-6.07
2018,1102,100.8,106.9,0.022,232,-6.12
2018,1102,100.8,106.9,0.022,232,-6.12
2018,1102,100.8,106.9,0.022,232,-6.12
2018,1102,100.8,106.9,0.022,232,-6.12
2018,1162,107.5,113.6,-0.146,233,-6.15
2018,1315,103.4,109.5,0.015,234,-6.17
2018,1315,103.4,109.5,0.015,234,-6.17
2018,1315,103.4,109.5,0.015,234,-6.17
2018,1315,103.4,109.5,0.015,234,-6.17
2018,1198,98.2,104.4,-0.039,235,-6.18
2018,1241,101.5,107.7,-0.025,236,-6.2
2018,1241,101.5,107.7,-0.025,236,-6.2
2018,1241,101.5,107.7,-0.025,236,-6.2
2018,1241,101.5,107.7,-0.025,236,-6.2
2018,1250,106.0,112.2,0.042,237,-6.23
2018,1132,102.3,108.6,0.066,238,-6.31
2018,1132,102.3,108.6,0.066,238,-6.31
2018,1132,102.3,108.6,0.066,238,-6.31
2018,1132,102.3,108.6,0.066,238,-6.31
2018,1167,97.8,104.1,-0.024,239,-6.32
2018,1167,97.8,104.1,-0.024,239,-6.32
2018,1167,97.8,104.1,-0.024,239,-6.32
2018,1167,97.8,104.1,-0.024,239,-6.32
2018,1219,100.3,107.0,-0.082,240,-6.65
2018,1219,100.3,107.0,-0.082,240,-6.65
2018,1219,100.3,107.0,-0.082,240,-6.65
2018,1219,100.3,107.0,-0.082,240,-6.65
2018,1143,98.6,105.4,0.008,241,-6.78
2018,1194,95.7,102.7,-0.025,242,-7.0
2018,1194,95.7,102.7,-0.025,242,-7.0
2018,1194,95.7,102.7,-0.025,242,-7.0
2018,1194,95.7,102.7,-0.025,242,-7.0
2018,1431,97.9,105.1,-0.039,243,-7.2
2018,1352,95.2,102.6,0.036,244,-7.45
2018,1352,95.2,102.6,0.036,244,-7.45
2018,1352,95.2,102.6,0.036,244,-7.45
2018,1352,95.2,102.6,0.036,244,-7.45
2018,1381,102.6,110.1,0.062,245,-7.48
2018,1381,102.6,110.1,0.062,245,-7.48
2018,1381,102.6,110.1,0.062,245,-7.48
2018,1381,102.6,110.1,0.062,245,-7.48
2018,1214,101.7,109.2,-0.017,246,-7.56
2018,1423,104.5,112.0,-0.023,247,-7.58
2018,1149,99.5,107.1,-0.019,248,-7.63
2018,1149,99.5,107.1,-0.019,248,-7.63
2018,1149,99.5,107.1,-0.019,248,-7.63
2018,1149,99.5,107.1,-0.019,248,-7.63
2018,1411,105.2,112.9,-0.009,249,-7.67
2018,1411,105.2,112.9,-0.009,249,-7.67
2018,1411,105.2,112.9,-0.009,249,-7.67
2018,1411,105.2,112.9,-0.009,249,-7.67
2018,1174,102.1,109.9,0.015,250,-7.73
2018,1254,103.3,111.1,0.015,251,-7.8
2018,1254,103.3,111.1,0.015,251,-7.8
2018,1254,103.3,111.1,0.015,251,-7.8
2018,1254,103.3,111.1,0.015,251,-7.8
2018,1189,103.7,111.6,0.061,252,-7.82
2018,1180,103.1,110.9,0.064,253,-7.86
2018,1312,98.8,106.8,-0.024,254,-8.03
2018,1296,103.5,111.5,0.002,255,-8.04
2018,1296,103.5,111.5,0.002,255,-8.04
2018,1296,103.5,111.5,0.002,255,-8.04
2018,1296,103.5,111.5,0.002,255,-8.04
2018,1369,108.6,116.8,0.021,256,-8.14
2018,1369,108.6,116.8,0.021,256,-8.14
2018,1369,108.6,116.8,0.021,256,-8.14
2018,1369,108.6,116.8,0.021,256,-8.14
2018,1183,99.2,107.4,0.009,257,-8.22
2018,1183,99.2,107.4,0.009,257,-8.22
2018,1183,99.2,107.4,0.009,257,-8.22
2018,1183,99.2,107.4,0.009,257,-8.22
2018,1103,102.0,110.3,0.068,258,-8.29
2018,1410,99.5,107.8,0.077,259,-8.33
2018,1410,99.5,107.8,0.077,259,-8.33
2018,1410,99.5,107.8,0.077,259,-8.33
2018,1410,99.5,107.8,0.077,259,-8.33
2018,1131,100.3,108.7,0.057,260,-8.39
2018,1131,100.3,108.7,0.057,260,-8.39
2018,1131,100.3,108.7,0.057,260,-8.39
2018,1131,100.3,108.7,0.057,260,-8.39
2018,1205,97.8,106.4,0.021,261,-8.62
2018,1205,97.8,106.4,0.021,261,-8.62
2018,1205,97.8,106.4,0.021,261,-8.62
2018,1205,97.8,106.4,0.021,261,-8.62
2018,1415,94.9,103.7,-0.067,262,-8.8
2018,1415,94.9,103.7,-0.067,262,-8.8
2018,1415,94.9,103.7,-0.067,262,-8.8
2018,1415,94.9,103.7,-0.067,262,-8.8
2018,1337,105.7,114.5,-0.056,263,-8.84
2018,1119,100.0,108.8,-0.045,264,-8.86
2018,1101,98.7,107.6,0.023,265,-8.89
2018,1101,98.7,107.6,0.023,265,-8.89
2018,1101,98.7,107.6,0.023,265,-8.89
2018,1101,98.7,107.6,0.023,265,-8.89
2018,1339,99.6,108.6,-0.001,266,-8.95
2018,1165,104.8,113.8,0.057,267,-8.98
2018,1286,102.4,111.5,0.026,268,-9.14
2018,1135,101.1,110.2,0.004,269,-9.17
2018,1309,98.2,107.4,0.047,270,-9.21
2018,1309,98.2,107.4,0.047,270,-9.21
2018,1309,98.2,107.4,0.047,270,-9.21
2018,1309,98.2,107.4,0.047,270,-9.21
2018,1453,99.8,109.0,-0.028,271,-9.23
2018,1453,99.8,109.0,-0.028,271,-9.23
2018,1453,99.8,109.0,-0.028,271,-9.23
2018,1453,99.8,109.0,-0.028,271,-9.23
2018,1341,101.5,110.9,0.01,272,-9.43
2018,1365,99.8,109.5,0.018,273,-9.72
2018,1365,99.8,109.5,0.018,273,-9.72
2018,1365,99.8,109.5,0.018,273,-9.72
2018,1365,99.8,109.5,0.018,273,-9.72
2018,1192,102.5,112.4,0.025,274,-9.85
2018,1192,102.5,112.4,0.025,274,-9.85
2018,1192,102.5,112.4,0.025,274,-9.85
2018,1192,102.5,112.4,0.025,274,-9.85
2018,1282,98.7,108.8,-0.009,275,-10.03
2018,1287,99.2,109.3,-0.069,276,-10.08
2018,1303,104.5,114.8,0.012,277,-10.26
2018,1303,104.5,114.8,0.012,277,-10.26
2018,1303,104.5,114.8,0.012,277,-10.26
2018,1303,104.5,114.8,0.012,277,-10.26
2018,1346,102.1,112.4,0.079,278,-10.29
2018,1248,102.0,112.4,-0.097,279,-10.32
2018,1378,99.1,109.5,-0.013,280,-10.41
2018,1378,99.1,109.5,-0.013,280,-10.41
2018,1378,99.1,109.5,-0.013,280,-10.41
2018,1378,99.1,109.5,-0.013,280,-10.41
2018,1117,104.8,115.2,0.017,281,-10.47
2018,1170,100.1,110.6,-0.067,282,-10.48
2018,1306,98.3,108.9,-0.069,283,-10.56
2018,1306,98.3,108.9,-0.069,283,-10.56
2018,1306,98.3,108.9,-0.069,283,-10.56
2018,1306,98.3,108.9,-0.069,283,-10.56
2018,1316,107.9,118.6,0.074,284,-10.7
2018,1316,107.9,118.6,0.074,284,-10.7
2018,1316,107.9,118.6,0.074,284,-10.7
2018,1316,107.9,118.6,0.074,284,-10.7
2018,1126,99.8,110.9,0.025,285,-11.1
2018,1184,101.8,113.0,0.017,286,-11.13
2018,1184,101.8,113.0,0.017,286,-11.13
2018,1184,101.8,113.0,0.017,286,-11.13
2018,1184,101.8,113.0,0.017,286,-11.13
2018,1237,98.2,109.4,0.03,287,-11.22
2018,1262,103.6,114.9,0.002,288,-11.31
2018,1262,103.6,114.9,0.002,288,-11.31
2018,1262,103.6,114.9,0.002,288,-11.31
2018,1262,103.6,114.9,0.002,288,-11.31
2018,1442,96.6,107.9,0.006,289,-11.37
2018,1442,96.6,107.9,0.006,289,-11.37
2018,1442,96.6,107.9,0.006,289,-11.37
2018,1442,96.6,107.9,0.006,289,-11.37
2018,1221,97.7,109.2,0.026,290,-11.47
2018,1221,97.7,109.2,0.026,290,-11.47
2018,1221,97.7,109.2,0.026,290,-11.47
2018,1221,97.7,109.2,0.026,290,-11.47
2018,1270,100.7,112.3,-0.025,291,-11.57
2018,1200,94.6,106.3,0.009,292,-11.63
2018,1404,95.7,107.5,-0.019,293,-11.73
2018,1114,94.2,105.9,-0.058,294,-11.75
2018,1114,94.2,105.9,-0.058,294,-11.75
2018,1114,94.2,105.9,-0.058,294,-11.75
2018,1114,94.2,105.9,-0.058,294,-11.75
2018,1349,98.9,110.8,-0.041,295,-11.88
2018,1212,94.4,106.3,0.102,296,-11.89
2018,1359,108.1,120.0,-0.036,297,-11.93
2018,1363,95.8,107.9,-0.03,298,-12.04
2018,1171,98.7,110.8,-0.043,299,-12.16
2018,1127,97.6,109.7,-0.061,300,-12.19
2018,1373,96.7,109.0,-0.015,301,-12.23
2018,1441,96.0,108.3,0.102,302,-12.24
2018,1441,96.0,108.3,0.102,302,-12.24
2018,1441,96.0,108.3,0.102,302,-12.24
2018,1441,96.0,108.3,0.102,302,-12.24
2018,1357,96.4,108.7,-0.076,303,-12.32
2018,1357,96.4,108.7,-0.076,303,-12.32
2018,1357,96.4,108.7,-0.076,303,-12.32
2018,1357,96.4,108.7,-0.076,303,-12.32
2018,1299,98.7,111.2,0.101,304,-12.47
2018,1151,99.5,112.1,-0.024,305,-12.59
2018,1148,98.3,110.9,0.066,306,-12.61
2018,1156,97.8,110.4,0.032,307,-12.63
2018,1187,97.0,109.8,0.026,308,-12.73
2018,1187,97.0,109.8,0.026,308,-12.73
2018,1187,97.0,109.8,0.026,308,-12.73
2018,1187,97.0,109.8,0.026,308,-12.73
2018,1300,98.1,110.8,0.017,309,-12.74
2018,1300,98.1,110.8,0.017,309,-12.74
2018,1300,98.1,110.8,0.017,309,-12.74
2018,1300,98.1,110.8,0.017,309,-12.74
2018,1383,99.0,111.8,0.022,310,-12.82
2018,1244,99.1,112.0,-0.023,311,-12.89
2018,1394,94.8,107.7,-0.015,312,-12.93
2018,1313,95.7,108.7,0.002,313,-13.04
2018,1391,98.7,112.1,-0.041,314,-13.33
2018,1154,101.8,115.2,0.062,315,-13.39
2018,1154,101.8,115.2,0.062,315,-13.39
2018,1154,101.8,115.2,0.062,315,-13.39
2018,1154,101.8,115.2,0.062,315,-13.39
2018,1366,101.2,114.6,0.108,316,-13.41
2018,1150,99.2,112.7,-0.024,317,-13.57
2018,1188,99.7,113.4,0.069,318,-13.67
2018,1188,99.7,113.4,0.069,318,-13.67
2018,1188,99.7,113.4,0.069,318,-13.67
2018,1188,99.7,113.4,0.069,318,-13.67
2018,1265,98.8,113.1,-0.048,319,-14.35
2018,1239,94.3,108.7,0.06,320,-14.35
2018,1142,98.6,113.3,0.051,321,-14.66
2018,1142,98.6,113.3,0.051,321,-14.66
2018,1142,98.6,113.3,0.051,321,-14.66
2018,1142,98.6,113.3,0.051,321,-14.66
2018,1178,102.5,117.2,-0.011,322,-14.68
2018,1288,96.6,111.3,-0.06,323,-14.7
2018,1259,96.4,111.2,0.02,324,-14.78
2018,1259,96.4,111.2,0.02,324,-14.78
2018,1259,96.4,111.2,0.02,324,-14.78
2018,1259,96.4,111.2,0.02,324,-14.78
2018,1464,101.3,116.4,-0.01,325,-15.08
2018,1319,93.8,109.5,-0.03,326,-15.72
2018,1319,93.8,109.5,-0.03,326,-15.72
2018,1319,93.8,109.5,-0.03,326,-15.72
2018,1319,93.8,109.5,-0.03,326,-15.72
2018,1380,94.4,110.1,0.051,327,-15.73
2018,1169,97.1,113.2,-0.047,328,-16.12
2018,1110,95.8,112.0,-0.061,329,-16.22
2018,1115,93.7,110.3,0.044,330,-16.6
2018,1115,93.7,110.3,0.044,330,-16.6
2018,1115,93.7,110.3,0.044,330,-16.6
2018,1115,93.7,110.3,0.044,330,-16.6
2018,1440,90.2,107.6,0.024,331,-17.36
2018,1223,99.2,116.8,-0.092,332,-17.65
2018,1223,99.2,116.8,-0.092,332,-17.65
2018,1223,99.2,116.8,-0.092,332,-17.65
2018,1223,99.2,116.8,-0.092,332,-17.65
2018,1263,91.0,108.7,-0.002,333,-17.66
2018,1342,98.1,115.9,0.062,334,-17.79
2018,1224,99.6,118.6,-0.039,335,-18.96
2018,1108,95.1,114.7,-0.055,336,-19.62
2018,1238,89.6,109.4,0.062,337,-19.83
2018,1367,105.4,125.2,-0.051,338,-19.86
2018,1367,105.4,125.2,-0.051,338,-19.86
2018,1367,105.4,125.2,-0.051,338,-19.86
2018,1367,105.4,125.2,-0.051,338,-19.86
2018,1106,95.9,116.0,-0.018,339,-20.13
2018,1255,89.8,110.3,-0.039,340,-20.5
2018,1197,95.9,117.0,0.04,341,-21.13
2018,1230,93.7,115.3,-0.006,342,-21.58
2018,1230,93.7,115.3,-0.006,342,-21.58
2018,1230,93.7,115.3,-0.006,342,-21.58
2018,1230,93.7,115.3,-0.006,342,-21.58
2018,1354,97.1,118.8,0.03,343,-21.74
2018,1136,99.1,120.8,-0.013,344,-21.76
2018,1322,88.6,110.9,-0.08,345,-22.36
2018,1152,96.8,119.3,-0.063,346,-22.46
2018,1164,86.7,110.7,-0.026,347,-23.97
2018,1290,90.4,114.8,-0.032,348,-24.41
2018,1290,90.4,114.8,-0.032,348,-24.41
2018,1290,90.4,114.8,-0.032,348,-24.41
2018,1290,90.4,114.8,-0.032,348,-24.41
2018,1271,91.0,118.0,-0.018,349,-26.96
2018,1271,91.0,118.0,-0.018,349,-26.96
2018,1271,91.0,118.0,-0.018,349,-26.96
2018,1271,91.0,118.0,-0.018,349,-26.96
2018,1175,90.5,118.5,-0.094,350,-27.97
2018,1105,86.7,115.2,-0.04,351,-28.59
2019,1438,123.6,87.9,0.024,1,35.65
2019,1211,125.1,92.3,0.008,2,32.79
2019,1181,120.1,88.1,0.018,3,31.99
2019,1277,121.6,90.5,-0.013,4,31.1
2019,1276,115.6,85.9,-0.004,5,29.67
2019,1314,119.9,90.7,0.024,6,29.18
2019,1314,119.9,90.7,0.024,6,29.18
2019,1314,119.9,90.7,0.024,6,29.18
2019,1314,119.9,90.7,0.024,6,29.18
2019,1246,118.2,90.8,0.037,7,27.41
2019,1397,122.5,95.5,0.038,8,26.97
2019,1403,112.7,85.9,0.004,9,26.75
2019,1403,112.7,85.9,0.004,9,26.75
2019,1403,112.7,85.9,0.004,9,26.75
2019,1403,112.7,85.9,0.004,9,26.75
2019,1345,121.1,95.1,-0.012,10,26.04
2019,1439,118.4,94.0,0.002,11,24.47
2019,1439,118.4,94.0,0.002,11,24.47
2019,1439,118.4,94.0,0.002,11,24.47
2019,1439,118.4,94.0,0.002,11,24.47
2019,1458,110.8,87.1,-0.026,12,23.67
2019,1222,114.5,91.1,0.058,13,23.42
2019,1120,119.6,96.2,0.003,14,23.33
2019,1199,113.0,90.4,0.045,15,22.56
2019,1235,119.0,97.1,-0.051,16,21.85
2019,1261,118.5,97.5,0.035,17,20.99
2019,1257,113.4,92.4,-0.054,18,20.96
2019,1459,118.4,97.6,0.06,19,20.71
2019,1242,112.7,92.0,0.088,20,20.7
2019,1280,117.4,96.7,-0.027,21,20.65
2019,1138,114.9,94.6,0.041,22,20.33
2019,1243,108.0,87.7,0.061,23,20.22
2019,1268,113.8,93.8,0.001,24,19.98
2019,1305,114.0,95.1,0.039,25,18.93
2019,1437,117.0,98.2,0.017,26,18.78
2019,1266,114.1,95.7,0.007,27,18.42
2019,1196,110.2,91.9,-0.072,28,18.32
2019,1155,108.7,90.7,-0.069,29,17.94
2019,1400,114.1,96.2,-0.117,30,17.89
2019,1388,114.6,96.9,-0.033,31,17.72
2019,1301,112.7,96.0,-0.009,32,16.7
2019,1429,113.0,96.3,0.007,33,16.65
2019,1393,110.2,93.9,0.005,34,16.3
2019,1153,111.0,94.9,0.061,35,16.15
2019,1234,117.2,101.2,0.057,36,15.95
2019,1433,104.3,88.6,0.004,37,15.69
2019,1328,109.4,93.9,0.031,38,15.53
2019,1304,112.6,97.1,-0.055,39,15.52
2019,1336,109.5,94.1,-0.102,40,15.42
2019,1124,113.5,98.2,-0.032,41,15.29
2019,1231,110.1,94.8,-0.044,42,15.28
2019,1332,107.7,92.5,-0.039,43,15.18
2019,1279,112.8,97.7,-0.018,44,15.05
2019,1326,109.3,94.2,0.005,45,15.03
2019,1416,110.3,95.7,0.029,46,14.59
2019,1278,110.7,96.2,0.082,47,14.47
2019,1395,110.4,96.2,0.014,48,14.17
2019,1308,112.6,99.0,0.061,49,13.6
2019,1166,113.3,99.8,-0.045,50,13.49
2019,1449,107.0,93.6,0.078,51,13.37
2019,1293,112.0,98.7,0.033,52,13.33
2019,1252,110.0,96.8,-0.041,53,13.24
2019,1125,114.8,101.8,0.041,54,13.07
2019,1371,109.3,96.4,0.022,55,12.9
2019,1371,109.3,96.4,0.022,55,12.9
2019,1371,109.3,96.4,0.022,55,12.9
2019,1371,109.3,96.4,0.022,55,12.9
2019,1202,108.8,96.2,0.03,56,12.63
2019,1116,109.5,97.2,-0.041,57,12.33
2019,1405,110.0,98.0,0.047,58,11.99
2019,1173,111.5,100.1,-0.036,59,11.48
2019,1104,108.1,96.6,0.039,60,11.47
2019,1113,109.8,98.6,0.046,61,11.21
2019,1272,109.0,98.1,-0.031,62,10.89
2019,1251,110.6,99.7,0.006,63,10.82
2019,1160,106.5,96.1,-0.037,64,10.42
2019,1462,110.8,100.4,0.008,65,10.4
2019,1362,111.7,101.7,-0.022,66,9.96
2019,1362,111.7,101.7,-0.022,66,9.96
2019,1362,111.7,101.7,-0.022,66,9.96
2019,1362,111.7,101.7,-0.022,66,9.96
2019,1344,105.0,95.0,-0.014,67,9.95
2019,1139,110.8,100.9,-0.032,68,9.92
2019,1190,109.1,99.3,0.022,69,9.83
2019,1281,106.7,97.0,-0.017,70,9.75
2019,1201,108.2,98.5,-0.011,71,9.69
2019,1274,109.9,100.2,-0.072,72,9.69
2019,1274,109.9,100.2,-0.072,72,9.69
2019,1274,109.9,100.2,-0.072,72,9.69
2019,1274,109.9,100.2,-0.072,72,9.69
2019,1376,107.9,98.3,0.022,73,9.67
2019,1376,107.9,98.3,0.022,73,9.67
2019,1376,107.9,98.3,0.022,73,9.67
2019,1376,107.9,98.3,0.022,73,9.67
2019,1321,102.9,93.4,-0.111,74,9.55
2019,1414,106.6,97.1,0.097,75,9.47
2019,1414,106.6,97.1,0.097,75,9.47
2019,1414,106.6,97.1,0.097,75,9.47
2019,1414,106.6,97.1,0.097,75,9.47
2019,1396,108.9,99.4,0.065,76,9.43
2019,1353,105.5,96.2,-0.02,77,9.3
2019,1385,109.7,100.9,0.071,78,8.75
2019,1318,111.5,102.7,0.023,79,8.75
2019,1436,107.9,99.2,0.056,80,8.72
2019,1422,106.5,97.9,0.175,81,8.59
2019,1463,111.7,103.1,0.057,82,8.59
2019,1228,109.1,100.6,-0.052,83,8.5
2019,1172,107.5,99.3,0.065,84,8.28
2019,1360,106.0,98.1,-0.004,85,7.9
2019,1360,106.0,98.1,-0.004,85,7.9
2019,1360,106.0,98.1,-0.004,85,7.9
2019,1360,106.0,98.1,-0.004,85,7.9
2019,1333,111.2,103.3,-0.04,86,7.89
2019,1140,111.7,103.9,0.027,87,7.82
2019,1425,109.2,101.6,-0.096,88,7.65
2019,1329,108.9,101.3,-0.01,89,7.62
2019,1323,108.2,100.6,-0.055,90,7.58
2019,1323,108.2,100.6,-0.055,90,7.58
2019,1323,108.2,100.6,-0.055,90,7.58
2019,1323,108.2,100.6,-0.055,90,7.58
2019,1207,109.2,101.7,0.054,91,7.51
2019,1401,106.9,99.4,-0.021,92,7.49
2019,1220,116.3,108.8,0.029,93,7.47
2019,1455,105.9,98.5,0.029,94,7.43
2019,1452,109.0,101.8,0.016,95,7.26
2019,1452,109.0,101.8,0.016,95,7.26
2019,1452,109.0,101.8,0.016,95,7.26
2019,1452,109.0,101.8,0.016,95,7.26
2019,1430,109.0,101.8,0.04,96,7.18
2019,1430,109.0,101.8,0.04,96,7.18
2019,1430,109.0,101.8,0.04,96,7.18
2019,1430,109.0,101.8,0.04,96,7.18
2019,1338,105.1,98.0,-0.094,97,7.09
2019,1355,112.1,105.0,-0.023,98,7.08
2019,1112,105.0,98.1,-0.013,99,6.86
2019,1297,109.2,102.7,-0.008,100,6.52
2019,1297,109.2,102.7,-0.008,100,6.52
2019,1297,109.2,102.7,-0.008,100,6.52
2019,1297,109.2,102.7,-0.008,100,6.52
2019,1379,106.5,100.1,-0.014,101,6.42
2019,1379,106.5,100.1,-0.014,101,6.42
2019,1379,106.5,100.1,-0.014,101,6.42
2019,1379,106.5,100.1,-0.014,101,6.42
2019,1204,108.4,102.0,-0.009,102,6.4
2019,1204,108.4,102.0,-0.009,102,6.4
2019,1204,108.4,102.0,-0.009,102,6.4
2019,1204,108.4,102.0,-0.009,102,6.4
2019,1177,110.7,104.4,-0.039,103,6.35
2019,1387,102.6,96.3,0.045,104,6.3
2019,1387,102.6,96.3,0.045,104,6.3
2019,1387,102.6,96.3,0.045,104,6.3
2019,1387,102.6,96.3,0.045,104,6.3
2019,1213,108.1,101.8,-0.033,105,6.22
2019,1213,108.1,101.8,-0.033,105,6.22
2019,1213,108.1,101.8,-0.033,105,6.22
2019,1213,108.1,101.8,-0.033,105,6.22
2019,1132,108.2,102.0,0.035,106,6.17
2019,1132,108.2,102.0,0.035,106,6.17
2019,1132,108.2,102.0,0.035,106,6.17
2019,1132,108.2,102.0,0.035,106,6.17
2019,1103,99.8,93.7,-0.105,107,6.08
2019,1163,108.3,102.3,-0.07,108,6.04
2019,1210,101.8,95.9,-0.023,109,5.91
2019,1210,101.8,95.9,-0.023,109,5.91
2019,1210,101.8,95.9,-0.023,109,5.91
2019,1210,101.8,95.9,-0.023,109,5.91
2019,1417,108.4,102.6,0.007,110,5.85
2019,1209,107.9,102.3,0.126,111,5.6
2019,1330,101.9,96.3,0.055,112,5.58
2019,1330,101.9,96.3,0.055,112,5.58
2019,1330,101.9,96.3,0.055,112,5.58
2019,1330,101.9,96.3,0.055,112,5.58
2019,1240,104.9,99.4,0.003,113,5.45
2019,1428,114.2,108.8,0.031,114,5.4
2019,1130,107.5,102.2,0.019,115,5.3
2019,1130,107.5,102.2,0.019,115,5.3
2019,1130,107.5,102.2,0.019,115,5.3
2019,1130,107.5,102.2,0.019,115,5.3
2019,1443,104.9,99.6,-0.0,116,5.27
2019,1443,104.9,99.6,-0.0,116,5.27
2019,1443,104.9,99.6,-0.0,116,5.27
2019,1443,104.9,99.6,-0.0,116,5.27
2019,1382,102.0,96.8,-0.044,117,5.17
2019,1374,112.0,106.8,-0.07,118,5.15
2019,1390,103.3,98.2,-0.027,119,5.12
2019,1378,102.3,97.2,-0.048,120,5.08
2019,1378,102.3,97.2,-0.048,120,5.08
2019,1378,102.3,97.2,-0.048,120,5.08
2019,1378,102.3,97.2,-0.048,120,5.08
2019,1158,108.3,103.3,0.019,121,5.06
2019,1361,103.7,98.7,0.056,122,5.04
2019,1141,110.3,105.4,0.024,123,4.88
2019,1141,110.3,105.4,0.024,123,4.88
2019,1141,110.3,105.4,0.024,123,4.88
2019,1141,110.3,105.4,0.024,123,4.88
2019,1217,104.8,100.3,0.056,124,4.5
2019,1347,108.7,104.2,-0.007,125,4.44
2019,1402,102.0,97.7,0.034,126,4.37
2019,1179,107.0,102.7,0.094,127,4.32
2019,1460,105.9,101.6,-0.031,128,4.32
2019,1159,110.0,105.8,0.021,129,4.29
2019,1335,104.0,99.7,0.02,130,4.28
2019,1409,104.7,100.4,0.04,131,4.23
2019,1208,105.8,101.6,-0.077,132,4.18
2019,1260,104.2,100.0,-0.01,133,4.15
2019,1260,104.2,100.0,-0.01,133,4.15
2019,1260,104.2,100.0,-0.01,133,4.15
2019,1260,104.2,100.0,-0.01,133,4.15
2019,1123,102.3,98.2,-0.088,134,4.07
2019,1122,110.6,106.7,-0.009,135,3.9
2019,1122,110.6,106.7,-0.009,135,3.9
2019,1122,110.6,106.7,-0.009,135,3.9
2019,1122,110.6,106.7,-0.009,135,3.9
2019,1296,108.8,104.9,-0.071,136,3.86
2019,1296,108.8,104.9,-0.071,136,3.86
2019,1296,108.8,104.9,-0.071,136,3.86
2019,1296,108.8,104.9,-0.071,136,3.86
2019,1285,107.4,103.8,0.057,137,3.55
2019,1258,103.6,100.1,0.066,138,3.42
2019,1258,103.6,100.1,0.066,138,3.42
2019,1258,103.6,100.1,0.066,138,3.42
2019,1258,103.6,100.1,0.066,138,3.42
2019,1129,107.1,103.8,-0.192,139,3.22
2019,1419,112.3,109.2,-0.054,140,3.11
2019,1256,104.7,101.7,-0.046,141,2.96
2019,1256,104.7,101.7,-0.046,141,2.96
2019,1256,104.7,101.7,-0.046,141,2.96
2019,1256,104.7,101.7,-0.046,141,2.96
2019,1245,109.6,106.8,0.14,142,2.82
2019,1348,103.8,101.1,0.018,143,2.68
2019,1348,103.8,101.1,0.018,143,2.68
2019,1348,103.8,101.1,0.018,143,2.68
2019,1348,103.8,101.1,0.018,143,2.68
2019,1359,106.6,104.3,-0.076,144,2.21
